filename,gt_plate,pred_raw,pred_defog,acc_raw,acc_defog,conf_raw,conf_defog,brightness_raw,brightness_defog,sharp_raw,sharp_defog
Screenshot 2025-10-08 at 12.04.38PM_resized.png,NYR6525,NYR6525,NYR6525,1.0,1.0,0.82666015625,0.822265625,164.5475472564283,127.78473895345175,298.5065556333802,1109.471503912089
Screenshot 2025-10-08 at 12.04.53PM_resized.png,8RNN844,8RNN844,9RNN844,1.0,0.8571428571428572,0.86767578125,0.8564453125,181.3594657368477,146.2510202222607,238.41685161230203,1224.5144566774445
Screenshot 2025-10-08 at 12.05.05PM_resized.png,6S32601,6S32601,6S32601,1.0,1.0,0.85888671875,0.87646484375,187.47474434571924,149.67424569493434,248.9573334706216,1023.2683536541833
Screenshot 2025-10-08 at 12.05.13PM_resized.png,WHYUFAT,WHYUFAT,WHYUFAT,1.0,1.0,0.8681640625,0.87158203125,184.72194052518125,137.18594484315074,235.8148367128497,1199.492745207447
Screenshot 2025-10-08 at 12.05.27PM_resized.png,8YOU918,8YOU918,8YOU918,1.0,1.0,0.87646484375,0.88330078125,184.0024027904629,149.72920187879677,244.24700929265575,1337.7843133707925
Screenshot 2025-10-08 at 12.05.33PM_resized.png,8TGH790,8TGH790,8TGH790,1.0,1.0,0.84423828125,0.861328125,179.61455203062448,148.895194265978,237.76532555741954,1287.6315709406665
Screenshot 2025-10-08 at 12.07.06PM_resized.png,8L94622,8L94622,8L94622,1.0,1.0,0.46533203125,0.57470703125,188.1085245778481,152.17392758286442,238.39012264294107,1386.8423088413358
Screenshot 2025-10-08 at 12.10.17PM_resized.png,EL97768,EL97768,EL97768,1.0,1.0,0.83935546875,0.85791015625,151.4801173941799,115.18930205183925,236.36466877179237,968.6885494436788
Screenshot 2025-10-08 at 12.11.41PM_resized.png,9BQE189,,,0.0,0.0,0.0,0.0,180.12642155306054,146.78679331332586,235.45169546360347,1099.4495920857312
Screenshot 2025-12-05 at 3.27.17PM_foggy.png,7XHK600,7XHR60D,7XHH60D,0.7142857142857143,0.7142857142857143,0.87646484375,0.8828125,167.60546068261473,131.02895388861447,238.91038563408534,1041.6565118879782
Screenshot 2025-12-05 at 3.27.21PM_foggy.png,7TWE323,7TWE323,7TWE323,1.0,1.0,0.765625,0.84130859375,180.88636089793496,140.3100850850851,240.21809206306338,1042.4789209256032
Screenshot 2025-12-05 at 3.29.26PM_foggy.png,7WIC368,7WIC368,7WIC368,1.0,1.0,0.826171875,0.8251953125,191.35253301379612,155.9614392614299,269.4522846419304,1561.1210594340753
Screenshot 2025-12-05 at 3.29.33PM_foggy.png,5HCA754,5HCA754,5HCA754,1.0,1.0,0.8876953125,0.88720703125,162.03319774379,128.15139589434864,579.3799213461255,1705.3063303177723
Screenshot 2025-12-05 at 3.30.33PM_foggy.png,8HUW988,8HUW988,8HUW988,1.0,1.0,0.88818359375,0.92626953125,170.7063963676687,139.12776647821292,341.4050908338723,1474.4479754960007
Screenshot 2025-12-05 at 3.30.37PM_foggy.png,9MKE840,9MKE840,9MKE840,1.0,1.0,0.892578125,0.900390625,161.6414141826596,135.60755614536546,508.8414107198486,1972.8861582057182
Screenshot 2025-12-05 at 3.30.41PM_foggy.png,TZH7698,TZH7698,TZH7698,1.0,1.0,0.88916015625,0.89013671875,184.26789743449433,157.06516092551553,476.5624427052415,2050.5589340307733
Screenshot 2025-12-05 at 3.32.33PM_foggy.png,P624267,P6Z4267,P624267,0.8571428571428572,1.0,0.86181640625,0.873046875,177.24151319258883,148.2139157715589,260.345155512168,977.0569546111153
Screenshot 2025-12-05 at 3.33.27PM_foggy.png,9FCG101,9FCG101,9FCG101,1.0,1.0,0.85546875,0.857421875,178.2925645648626,148.97982168850072,257.30558390839633,1215.9266552784222
Screenshot 2025-12-05 at 3.33.53PM_foggy.png,61421L3,61421L3,61421L3,1.0,1.0,0.853515625,0.83447265625,185.392946282495,156.56821537581632,383.1055881629591,1660.322432241474
Screenshot 2025-12-05 at 3.34.42PM_foggy.png,PGJ4292,PGJ4292,PGJ4292,1.0,1.0,0.81103515625,0.81689453125,185.29262700609306,159.2678649999493,236.21701556586922,1556.3033249803964
Screenshot 2025-12-05 at 3.34.47PM_foggy.png,PGJ4292,PGJ4292,PGJ4292,1.0,1.0,0.83154296875,0.87255859375,186.50809375809376,162.97997280497282,235.98380311873441,1572.134912754209
Screenshot 2025-12-05 at 3.35.44PM_foggy.png,THENILE,THENILE,IHENILE,1.0,0.8571428571428572,0.8896484375,0.90673828125,168.51479240729586,136.23862802009393,242.18666793547584,1130.0507423758174
Screenshot 2025-12-05 at 3.35.47PM_foggy.png,APEMODE,APEMODE,APEMODE,1.0,1.0,0.89306640625,0.8876953125,161.1930706981633,126.54095073308036,252.18454648794392,1077.6488079285562
Screenshot 2025-12-05 at 3.36.03PM_foggy.png,CTURTYL,CTURTYL,CTURTYL,1.0,1.0,0.8447265625,0.8623046875,181.37055118110237,147.34644516398066,265.2571834559949,1177.7422998218033
Screenshot 2025-12-05 at 3.41.57PM_foggy.png,9CGU905,9CGU905,9CGU905,1.0,1.0,0.86572265625,0.869140625,162.16372932431943,127.08963902036038,238.8226865341458,1007.1646545907397
Screenshot 2025-12-05 at 3.42.15PM_foggy.png,8ZPJ258,8ZRJ258,8ZPJ258,0.8571428571428572,1.0,0.84716796875,0.86669921875,181.89887445620948,158.78539152918,377.012588671575,1595.1446651724427
Screenshot 2025-12-05 at 3.42.55PM_foggy.png,8KER863,8KER863,8KER863,1.0,1.0,0.86962890625,0.8427734375,166.82816999548635,129.6553771721959,288.9980983409738,1122.6503325998578
Screenshot 2025-12-05 at 3.43.16PM_foggy.png,YP71027,YP71027,YP71027,1.0,1.0,0.413818359375,0.47900390625,177.42368027569174,138.2223114827505,345.77767462689644,1289.206019395902
Screenshot 2025-12-05 at 3.43.37PM_foggy.png,8TYU926,8TYU926,8TYU926,1.0,1.0,0.86083984375,0.876953125,182.12346223054607,146.66971772367276,244.88788822853482,1212.6688739924577
Screenshot 2025-12-05 at 3.43.59PM_foggy.png,2SRA544,2SRA544,2SRA544,1.0,1.0,0.87939453125,0.8876953125,178.51744004902994,139.52168197502064,356.4067041962519,1417.7787351881695
Screenshot 2025-12-05 at 3.44.15PM_foggy.png,2SRA544,2SRA544,2SRA544,1.0,1.0,0.8828125,0.88427734375,185.63417386476007,150.16182413568288,304.3544434387574,1345.3646972579838
Screenshot 2025-12-05 at 3.44.29PM_foggy.png,8ZCL305,8ZCL305,8ZCL305,1.0,1.0,0.8642578125,0.87158203125,188.3666175021503,159.22734639655062,239.3240461086809,1573.3843897231623
Screenshot 2025-12-05 at 3.45.23PM_foggy.png,7XME382,7XME382,7XME382,1.0,1.0,0.8857421875,0.89404296875,189.52087959536146,158.51669962836172,263.65618218995934,1356.7870321536093
Screenshot 2025-12-05 at 3.45.41PM_foggy.png,754,7544,7544,0.75,0.75,0.8408203125,0.8623046875,151.86300496373187,116.49628350083752,262.45093376695803,801.214989408128
Screenshot 2025-12-05 at 5.07.44PM.png,1632ZE,1632ZE,1632ZE,1.0,1.0,0.86865234375,0.8720703125,157.6665533839472,140.81451856981636,1721.7362478883633,3153.9861236120582
Screenshot 2025-12-05 at 5.13.08PM.png,4TA8687,4TA8687,4TA8687,1.0,1.0,0.84765625,0.80908203125,154.66809555182334,131.67851548987747,483.3230934615201,1664.4198832000616
Screenshot 2025-12-05 at 5.21.52PM.png,1287931,1287931,1287931,1.0,1.0,0.6640625,0.79345703125,153.12128508988175,149.42209253868006,3049.8089532652857,4192.489058962127
frame_000613.jpeg,5YVR179,5YYR179,5YVR179,0.8571428571428572,1.0,0.78564453125,0.78271484375,118.50398871527777,104.6266026877572,51.67258195830829,118.8857296045065
frame_000645.jpeg,5YVR179,AYXR17,AYXR179,0.5714285714285714,0.7142857142857143,0.408203125,0.7021484375,162.55606545781893,133.690384998714,1074.7383718012036,4219.038133814774
